name,brand,company,vintage,drink_type,wine_type,varietal_label,alcohol,bottle_size,case_production,country,state,appellation,designation,retail,rating,reviewer,review,date_of_review,date_received,pub_date_web,slug
Black Kite 2017 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1420,750 ml,199,USA,California,Santa Lucia Highlands,Soberanes Vineyard,45,92,M.K.,"Dark aromas of roasted plum, loamy earth, crushed rocks and a hint of shiitake mushroom show on the nose of this bottling. The palate is loaded with earthy flavors of rock and mushroom, set against a backdrop of boysenberry and wild herbs.",2020-03-18,2020-03-24,2020-08-01,black-kite-2017-soberanes-vineyard-pinot-noir-santa-lucia-highlands
Black Kite 2017 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1460,750 ml,196,USA,California,Santa Lucia Highlands,Sierra Mar Vineyard,45,92,M.K.,"Aromas of rust, dried cherry and potpourri meet with a light vanilla spice on the nose of this single-vineyard expression. Light cranberry and pomegranate flavors make for a rather delicate and tightly woven sip.",2020-03-15,2020-03-24,2020-08-01,black-kite-2017-sierra-mar-vineyard-pinot-noir-santa-lucia-highlands
Black Kite 2017 River Turn Pinot Noir (Anderson Valley),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1480,750 ml,124,USA,California,Anderson Valley,River Turn,60,93,J.G.,"Hints of roasted beets and rhubarb join the seductive black-cherry aromas in this full-bodied, concentrated and distinctive wine. It shows very good balance and moderate tannins, so there's no great hurry to drink it. Best through 2026.",2020-03-19,2020-03-18,2020-08-01,black-kite-2017-river-turn-pinot-noir-anderson-valley
Black Kite 2017 Stony Terrace Pinot Noir (Anderson Valley),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1420,750 ml,124,USA,California,Anderson Valley,Stony Terrace,60,94,J.G.,"Concentration and density are hallmarks of this full-bodied, firmly tannic wine from a consistent estate-oriented producer. It is well packed, with black-cherry, cedar and violet flavors. Aged in two-thirds new French barrels, its slightly tight mouthfeel will help it age; best through 2026.",2020-03-19,2020-03-18,2020-08-01,black-kite-2017-stony-terrace-pinot-noir-anderson-valley
Black Kite 2017 Redwoods' Edge Pinot Noir (Anderson Valley),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1390,750 ml,124,USA,California,Anderson Valley,Redwoods' Edge,60,92,J.G.,"This full-bodied and firmly structured wine is nicely packed with black-fruit flavors and accented with enticing cinnamon, nutmeg and cedar notes that emerge on the palate and last on the finish.",2020-03-19,2020-03-18,2020-08-01,black-kite-2017-redwoods-edge-pinot-noir-anderson-valley
Black Kite 2017 Kite's Rest Pinot Noir (Anderson Valley),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1450,750 ml,1002,USA,California,Anderson Valley,Kite's Rest,50,95,J.G.,"Beautifully balanced and elegant, this medium- to full-bodied wine serves up flavors of black cherry, blackberry and black tea backed by tingly acidity and moderate fine-grained tannins. It's just short of fully ripe, bringing an appetizing sense of restraint to the palate and finish.",2020-03-19,2020-03-14,2020-08-01,black-kite-2017-kites-rest-pinot-noir-anderson-valley
Black Kite 2017 Gap's Crown Vineyard Pinot Noir (Sonoma Coast),Black Kite,Black Kite Cellars,2017,wine,Red,Pinot Noir,0.1480,750 ml,243,USA,California,Sonoma Coast,Gap's Crown Vineyard,62,94,V.B.,"This is a beautifully layered and complex wine from the well-known site, all from one Dijon clone of the grape. Weighty and expansive on the palate, it opens in rose petal and compost, evolving to show velvety texture and tannin and bright, crisp pomegranate and dark cherry.",2020-03-05,2020-03-05,2020-07-01,black-kite-2017-gaps-crown-vineyard-pinot-noir-sonoma-coast
Birichino 2017 Boer Vineyard Pinot Noir (Chalone),Birichino,Birichino,2017,wine,Red,Pinot Noir,0.1350,750 ml,108,USA,California,Chalone,Boer Vineyard,40,92,M.K.,"Smoke, toasted, crisp red-plum, wild-sagebrush and gamy meat aromas converge on the layered nose of this bottling. The palate is equally complex, as toasted sage battles for attention against wild-plum, cranberry and roasted red-apple flavors.",2020-09-28,2020-10-04,2020-12-31,birichino-2017-boer-vineyard-pinot-noir-chalone
Big Basin 2017 Coastview Vineyard Pinot Noir (Monterey County),Big Basin,Big Basin Vineyards,2017,wine,Red,Pinot Noir,0.1350,750 ml,290,USA,California,Monterey County,Coastview Vineyard,55,92,M.K.,"Tart strawberry, plum extract, crushed stone and pinches of herb and soil show on the nose of this single-vineyard expression. Dried herbs, dried hibiscus, tea leaves and light red-currant flavors ride bright acidity into the finish.",2020-06-23,2020-07-01,2020-11-01,big-basin-2017-coastview-vineyard-pinot-noir-monterey-county
Big Basin 2017 Alfaro Family Vineyard Pinot Noir (Santa Cruz Mountains),Big Basin,Big Basin Vineyards,2017,wine,Red,Pinot Noir,0.1330,750 ml,155,USA,California,Santa Cruz Mountains,Alfaro Family Vineyard,60,95,M.K.,"Trampled herbs, forest-floor, juniper-berry and cranberry aromas reflect the forest-ringed setting of many vineyards in the Corralitos area. Curry leaf, bay and juniper flavors make for a vividly spicy palate, where hints of dried cranberry and cherry linger in the background.",2020-06-20,2020-07-01,2020-11-01,big-basin-2017-alfaro-family-vineyard-pinot-noir-santa-cruz-mountains
Big Basin 2017 Old Corral Pinot Noir (Santa Cruz Mountains),Big Basin,Big Basin Vineyards,2017,wine,Red,Pinot Noir,0.1300,750 ml,140,USA,California,Santa Cruz Mountains,Old Corral,65,93,M.K.,"A slightly muddy brick color in the glass, this earthy bottling begins with bay and tea-leaf aromas alongside rust, juniper and cranberry. The wild character paints the palate as well, where pine-needle, dried red-currant and orange-rind flavors make for a vivid sip.",2020-06-19,2020-07-01,2020-11-01,big-basin-2017-old-corral-pinot-noir-santa-cruz-mountains
Big Basin 2017 Lester Family Vineyard Pinot Noir (Santa Cruz Mountains),Big Basin,Big Basin Vineyards,2017,wine,Red,Pinot Noir,0.1330,750 ml,332,USA,California,Santa Cruz Mountains,Lester Family Vineyard,55,94,M.K.,"Quite light and slightly clouded in the glass, this bottling begins with tart aromas of raspberry and cranberry, bolstered by amazing amounts of green sage, wild peppercorn and crushed pine needle. The wildness consumes the palate, where bay leaf decorates the wild, woody berry flavors.",2020-06-01,2020-06-16,2020-11-01,big-basin-2017-lester-family-vineyard-pinot-noir-santa-cruz-mountains
Betwixt 2017 Lester Family Vineyard Pinot Noir (Santa Cruz Mountains),Betwixt,Betwixt Wines,2017,wine,Red,Pinot Noir,0.1390,750 ml,100,USA,California,Santa Cruz Mountains,Lester Family Vineyard,45,91,M.K.,"Very light in the glass, this wine begins with tart pomegranate and pine-needle aromas on the nose. There's a great snap to the palate, where tangy raspberry flavors are spiced by white pepper and dried rose petals.",2020-05-11,2020-05-30,2020-10-01,betwixt-2017-lester-family-vineyard-pinot-noir-santa-cruz-mountains
Benovia 2017 Cohn Vineyard Pinot Noir (Sonoma County),Benovia,Benovia Winery,2017,wine,Red,Pinot Noir,0.1410,750 ml,340,USA,California,Sonoma County,Cohn Vineyard,80,92,V.B.,"From an estate site planted in 1970, this juicy, concentrated wine has savory streaks of black tea and rhubarb. The layers of texture and tannic grip frame flavors of forest floor and dried herb that linger on the finish.",2020-06-01,2020-06-10,2020-11-01,benovia-2017-cohn-vineyard-pinot-noir-sonoma-county
Belle Glos 2017 Eulenloch Pinot Noir (Napa Valley),Belle Glos,Copper Cane,2017,wine,Red,Pinot Noir,0.1530,750 ml,1590,USA,California,Napa Valley,Eulenloch,90,88,V.B.,"Mint and sage lead the way to a viscous, velvety and somewhat syrupy concentration of overtly ripe, fleshy black cherry and cola in this bold, brawny wine. The oak is pronounced.",2020-06-08,2020-05-22,2020-11-01,belle-glos-2017-eulenloch-pinot-noir-napa-valley
Belle Glos 2017 Dairyman Pinot Noir (Russian River Valley),Belle Glos,Copper Cane,2017,wine,Red,Pinot Noir,0.1480,750 ml,5615,USA,California,Russian River Valley,Dairyman,55,90,V.B.,"Made in a thick and robust style, this hearty red is powerful and weighty in oak and tannin. Spicy seasonings of cinnamon and clove highlight rich, viscous flavors of dark cherry and berry, with rose aromatics up front and soothing.",2020-01-14,2020-01-20,2020-05-01,belle-glos-2017-dairyman-pinot-noir-russian-river-valley
Belle Glos 2017 Las Alturas Pinot Noir (Santa Lucia Highlands),Belle Glos,Copper Cane,2017,wine,Red,Pinot Noir,0.1480,750 ml,6330,USA,California,Santa Lucia Highlands,Las Alturas,55,90,M.K.,"Very dark in the glass, this is rich, heady wine that offers powerfully hedonistic flavors yet does not retain much Pinot Noir-ness. Strong aromas of oak, black cherry, cola and caramel lead into a thick palate of berry paste, root beer and crème brûlée.",2019-10-24,2019-10-30,2020-03-01,belle-glos-2017-las-alturas-pinot-noir-santa-lucia-highlands
Bellante 2017 Dierberg Vineyard Reserve Pinot Noir (Santa Maria Valley),Bellante,Bellante Family Winery,2017,wine,Red,Pinot Noir,0.1390,750 ml,106,USA,California,Santa Maria Valley,Dierberg Vineyard Reserve,65,92,M.K.,"Quite light in the glass, this bottling is very earthy and rustic in style, offering aromas of roasted cranberry, toasted sage, potting soil and a hint of iron. The roasted red-fruit and chaparral-spice flavors carry into the medium-bodied palate, which is loaded with acid.",2020-03-06,2020-03-12,2020-07-01,bellante-2017-dierberg-vineyard-reserve-pinot-noir-santa-maria-valley
Bellante 2017 Bentrock Vineyard Pinot Noir (Sta. Rita Hills),Bellante,Bellante Family Winery,2017,wine,Red,Pinot Noir,0.1380,750 ml,97,USA,California,Sta. Rita Hills,Bentrock Vineyard,60,90,M.K.,Dark-berry and black-plum skin aromas are lifted by clove and nutmeg aromas on the nose of this bottling from a vineyard on the appellation's southwest corner. A firm tannic structure upholds flavors of roasted plum and brown spice on the dried fruit palate.,2020-03-01,2020-03-05,2020-07-01,bellante-2017-bentrock-vineyard-pinot-noir-sta-rita-hills
Bellante 2017 Mon Sheri Reserve Pinot Noir (Sta. Rita Hills),Bellante,Bellante Family Winery,2017,wine,Red,Pinot Noir,0.1470,750 ml,31,USA,California,Sta. Rita Hills,Mon Sheri Reserve,75,91,M.K.,"Black-cherry, roasted berry, loamy soil and soy aromas show on he nose of this richer spin on Pinot Noir. The wine lands with a dry structure, carrying deep flavors of black raspberry, mulberry and a sage-like spice.",2020-03-04,2020-03-05,2020-07-01,bellante-2017-mon-sheri-reserve-pinot-noir-sta-rita-hills
Bellante 2017 Vieux Chêne Pinot Noir (Sta. Rita Hills),Bellante,Bellante Family Winery,2017,wine,Red,Pinot Noir,0.1380,750 ml,106,USA,California,Sta. Rita Hills,Vieux Chêne,60,90,M.K.,"Dark fruits of blackberry and boysenberry meet with a bit of licorice, potting soil and light sage on the nose of this bottling, whose name translates to “old oak.” It pops a bit more on the sip, with fresh black-raspberry and purple-flower flavors.",2020-02-25,2020-02-26,2020-07-01,bellante-2017-vieux-chene-pinot-noir-sta-rita-hills
Bella Impavida 2017 Pinot Noir (California),Bella Impavida,Bella Impavida Wine,2017,wine,Red,Pinot Noir,0.1350,750 ml,500,USA,California,California,,17,87,J.G.,"Rather light-bodied and enticingly fruity, this wine sprinkles baking spices over ripe cherry and plum flavors while the soft, melting texture feels almost sweet.",2020-01-03,2019-12-24,2020-05-01,bella-impavida-2017-pinot-noir-california
Belden Barns 2017 Serendipity Estate Grown Pinot Noir (Sonoma Mountain),Belden Barns,Belden Barns,2017,wine,Red,Pinot Noir,0.1390,750 ml,255,USA,California,Sonoma Mountain,Serendipity Estate Grown,50,90,V.B.,"From a field blend planted to nine clones, this whole-cluster red is savory and stemmy, with an endearing earthiness. Black fruit dominates, a mix of currant and cherry as soft integrated oak emphasizes a thread of nutmeg and cardamom.",2020-07-17,2020-07-26,2020-12-01,belden-barns-2017-serendipity-estate-grown-pinot-noir-sonoma-mountain
Beauregard 2017 Coast Grade Vineyard Pinot Noir (Santa Cruz Mountains),Beauregard,Beauregard Vineyards,2017,wine,Red,Pinot Noir,0.1270,750 ml,0,USA,California,Santa Cruz Mountains,Coast Grade Vineyard,60,94,M.K.,"Ryan Beauregard is making some of the better wines in California right now, and this herbally rich bottling is solid evidence. Aromas of sage, tarragon and light menthol mix with brisk and earthy cherry and savory smoke on the nose. The palate packs the minty herbs with lush red fruit, providing a wine that's both rich and green-tinged at once.",2020-04-01,2020-04-14,2020-08-01,beauregard-2017-coast-grade-vineyard-pinot-noir-santa-cruz-mountains
Beauregard 2017 Beauregard Ranch Pinot Noir (Santa Cruz Mountains),Beauregard,Beauregard Vineyards,2017,wine,Red,Pinot Noir,0.1350,750 ml,0,USA,California,Santa Cruz Mountains,Beauregard Ranch,60,93,M.K.,"Dried cherry, minty redwood, wild sage and porcini mushroom aromas make for an earthy entry to the nose of this bottling. The palate continues in line, combining rusty sanguine flavors with dried cranberry, dried tarragon and crushed rock flavors that lead into a snickerdoodle-kissed finish.",2020-04-01,2020-04-14,2020-08-01,beauregard-2017-beauregard-ranch-pinot-noir-santa-cruz-mountains
Barden 2017 Sanford &amp; Benedict Vineyard Pinot Noir (Sta. Rita Hills),Barden,Margerum Wine Co,2017,wine,Red,Pinot Noir,0.1330,750 ml,138,USA,California,Sta. Rita Hills,Sanford &amp; Benedict Vineyard,82,93,M.K.,"Tense aromas of elderberry, crushed black rocks and singed tobacco make for a very unique nose on this bottling. There is plenty of acidic zest to the palate, where fresh black-raspberry, light pepper-spice and very earthy soil and smashed rock flavors converge.",2020-07-25,2020-07-31,2020-12-01,barden-2017-sanford-benedict-vineyard-pinot-noir-sta-rita-hills-pinot-noir
Banshee Wines 2017 Pinot Noir (Sonoma County),Banshee Wines,Banshee Wines,2017,wine,Red,Pinot Noir,0.1410,750 ml,720,USA,California,Sonoma County,,25,89,V.B.,"Sharp, tangy red fruit is complemented by earthy dried herb, forest and clove spice—the wine intensely built and opulent on the palate. It offers good value for the price, a well-made offering of varietal approachability.",2019-11-02,2019-06-23,2020-03-01,banshee-wines-2017-pinot-noir-sonoma-county
Banshee 2017 Marine Layer Pinot Noir (Sonoma Coast),Banshee,Banshee Wines,2017,wine,Red,Pinot Noir,0.1420,750 ml,600,USA,California,Sonoma Coast,Marine Layer,35,92,V.B.,"Tones of earthy stems and forest floor are complemented by brighter bursts of strawberry, orange peel and rose petal in this medium-bodied wine. Velvety on the palate, it's smooth yet offers lasting grip.",2019-12-06,2019-12-26,2020-05-01,banshee-2017-marine-layer-pinot-noir-sonoma-coast
Bannister 2017 Pinot Noir (Green Valley),Bannister,Bannister Wines,2017,wine,Red,Pinot Noir,0.1410,750 ml,250,USA,California,Green Valley,,44,88,V.B.,"Silky smooth and robust in tannin, this wine offers nuanced red fruit, baking spice and black tea—characteristics that make it appealingly varietal. A lift of acidity brightens the finish.",2020-08-19,2020-08-25,2020-12-31,bannister-2017-pinot-noir-green-valley
B Cellars 2017 Manzana Vineyard Pinot Noir (Russian River Valley),B Cellars,B Cellars,2017,wine,Red,Pinot Noir,0.1490,750 ml,230,USA,California,Russian River Valley,Manzana Vineyard,73,91,V.B.,"With aromatics of rose and cola, this wine is sharp and tangy, with high-toned red fruit and lasting opulence. Its velvety richness underscores a full-bodied approach and structure, with a fleshy finish of baking spice.",2019-12-06,2019-12-26,2020-05-01,b-cellars-2017-manzana-vineyard-pinot-noir-russian-river-valley
B Cellars 2017 Calesa Vineyard Pinot Noir (Sonoma Coast),B Cellars,B Cellars,2017,wine,Red,Pinot Noir,0.1410,750 ml,245,USA,California,Sonoma Coast,Calesa Vineyard,76,93,V.B.,"Juicy and exotic, this wine is bright, with a depth of underlying richness that matches well. Black cherry, brambly blackberry, black tea and peppercorn give it an intriguing appeal of savory fruit finished off in fresh acidity.",2019-12-06,2019-12-26,2020-05-01,b-cellars-2017-calesa-vineyard-pinot-noir-sonoma-coast
